,Signals1,Signals3,Signals5,Signals7,Signals10,Signals15,Signals20,Signals25,Signals30
BBG005M7S9Z0,0.00013668697789847144,0.0003649667044055742,0.0002668605633202024,0.0005231556063599502,0.0003057141853587689,0.0005997987789248267,0.00010219353474514877,0.0002689864835462284,0.000679551982074349
BBG005M7SJ06,0.0002513624017098316,0.000829690492048741,0.0007372242901842983,0.0012872560987023359,0.0015896676484548169,0.0017273826243601983,0.0007296460654702338,0.0009742179591630998,0.0005119703519705235
BBG002SKL8G2,0.00019348743982596368,0.00018846716141863356,0.00044840100275535076,0.0004553896576693761,0.0007800386194685645,0.0015223698515283318,0.0008003214022858703,0.0009391613680470524,0.0017093930285571749
BBG008S63QF1,0.00015170510308032617,0.00023905413202616826,8.181720641736854e-05,6.20532775774396e-05,0.0003674044721674051,0.0005199981264309125,0.00040838932158807767,0.00040354552272138457,0.0006504352202581394
BBG005M4W9M6,0.0001048057668592564,2.1150776333944788e-05,3.7521609795798216e-05,0.0002653946978543813,0.0001463812431766724,7.707644991919461e-05,0.0002799823228442798,0.0002478161576886082,1.4958390113604952e-05
BBG005M7SHH2,0.0002609653752398657,0.000161450487658171,0.00012147357872666534,0.00018972458406309046,0.00028889692232407586,0.00022632436393581114,0.0002223194780991438,0.0007492682000790681,0.0007254998216517608
BBG005M7SCV7,0.0001238004419957138,0.00013634550088346964,0.00011692994570914261,9.294282079486237e-05,0.0002780173404703497,0.00016594089700565015,0.00017988406747067944,5.5103568209079496e-05,3.4882856302095816e-05
BBG002SCTB20,4.244078008469103e-05,5.2526808858706486e-05,4.9094509481786466e-05,3.153753334646064e-05,8.63496286934319e-05,6.874870927477024e-05,6.552959711666296e-05,9.55104214931411e-05,0.0003897619982624196
BBG005M7SPZ4,4.9826238319971044e-05,0.00024223998835000405,0.0003377142810999924,0.0004114517422724791,0.0003057595823442429,0.0005113344901900301,0.0004606222662346423,0.000559182400852752,0.0008669251151184129
BBG005M7SMM5,4.1876070115436234e-05,5.1422285487923723e-05,6.109961142889791e-05,3.753563963484711e-05,0.00014077881396944747,6.459920965696957e-05,0.0005889139558262181,8.662549706268544e-05,0.0004422577835982912
BBG002TCNVM9,0.00020373165013103542,0.00023395742609905258,0.0001888974939694084,0.00010178781471741829,0.00020755553044262402,0.0006161013540843855,0.0009393900907503039,0.0005388523036998963,0.00027618168287333456
BBG002SBWV97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBG005M7SGB0,0.00012990182049717221,0.0003248028544845526,0.0002765199908757499,0.0003752039925333596,0.0006122879108422855,0.0005499329083129104,0.00011996382929172263,0.00118279495019423,0.0006080184604286483
BBG005M7SND3,8.428563644257256e-05,4.596880233508379e-05,9.372476285747969e-05,2.9386245283150324e-05,2.3739463132075968e-06,6.154303944930185e-05,6.63544157100001e-05,9.231802957051254e-07,2.9161862111147645e-05
BBG005M7SJP9,5.9153452892367917e-05,4.151081320768963e-05,5.6711260486997945e-05,1.4600419332961859e-05,0.00022171823082719376,7.46356091683655e-05,0.00023401981975448922,0.0002123290556316668,8.65475329791107e-05
BBG002SRRK10,0.0002635545795906149,0.000385666871662565,0.0004907336913719052,0.0005367442503894453,0.0008856276361132663,0.0010525028014035445,0.0013066359239498476,0.0007005236876812504,0.0009895941287167765
BBG005M7SH82,0.0002458074428139655,6.594588800407782e-05,0.00016848364477839952,0.00037257626188544443,0.00022063500868456707,0.0007175912131209416,0.000286626274355519,0.0007106395649229776,0.00039850624701157897
BBG002T8LFN4,0.00013103901795033255,0.00016260059314225712,0.00031983946177777524,0.00047457733846257893,0.00041134599068097153,0.00023926145953979041,0.00037530672328478536,0.0009332620233513648,0.0011298041456192787
BBG005M7SNN2,6.135884218675187e-05,8.104315859141889e-05,7.959914675375872e-05,3.924954701709414e-05,7.914075224789533e-05,4.2699531729373876e-05,9.31185459811875e-05,0.00022270008015691872,9.9612152856829e-05
BBG005M7SCG4,0.0001349819909360917,0.00014516077607472212,0.0003975261019651332,0.0001417788472649489,0.0011754533877212287,0.0006582610630335259,0.0006295158365794251,0.0005660274515536456,0.00030138863963929106
BBG005M4PTT3,0.0001405991275824525,0.0002292119001931371,0.0005620739942245819,0.00015278057091034427,0.000585955605344362,0.0010534444689990492,0.0011146901616088268,0.00243027221311203,0.00043248034440176037
BBG005M4PY21,0.0001347858390385483,0.00026002810478196813,4.21080281564414e-05,0.00017109193653446975,0.00021049263952492957,2.855096619424064e-05,0.00031327392220760345,0.00020153174117357552,1.2492303159571197e-06
BBG005M7ST04,4.513254485796331e-05,5.4828975273866594e-05,4.608478711245153e-05,0.00013017632505952402,1.9498227516660973e-05,7.097583239103894e-05,1.3079430425985494e-05,4.660028121901574e-06,5.560711607437142e-05
BBG002T6ZFJ8,0.00016271149096298618,0.0002691855119904091,0.00043192175811249947,0.00011295174517145968,0.0003352428893467534,0.0002837998558919638,0.00044074751971447156,0.000582022805228128,0.0006447210326180648
BBG005M7SBM9,0.00013734468480432955,0.00022272241665462883,0.00012860477640434052,0.00024309337545916582,0.00012503059952182277,5.833105374598602e-05,4.824570717854749e-05,7.433728821938541e-05,9.097113169045777e-05
BBG00HD408C8,0.00020248863851025974,0.0005449652636612246,0.0005645153310117877,0.0008426515703930888,0.00043801287587473975,0.0012036864146780458,0.0006554247131522027,0.0007184476248945573,0.0006442980988457312
BBG006M6RDF4,0.00011729255233824457,0.00019616933520639202,0.0002340438897813572,0.00019227500548568807,0.0005641056428229881,0.0007680645359841295,0.0006174104544852106,0.0007996852794744007,0.0006741134695462173
BBG005M7SGZ4,6.546828463919092e-05,0.00012359922927212698,4.674441928306375e-05,3.521662464402893e-05,0.00010312026777232814,6.681028355356994e-05,0.00015119276574818825,2.4422343937503123e-05,0.00013760269835339726
BBG002T4GHC7,0.00025738839629641403,0.0007722661563345304,0.0005228679341292191,0.0010959650924431078,0.0013664861913873405,0.0010480333893322835,0.0009350628425481508,0.000958178489524656,0.0013881703773800538
BBG002SVFXB5,0.00020872514417830077,0.00025185324940600536,0.0005044244593326171,0.0004367738482926685,0.00021945409214938345,0.00036594032604484996,0.0005173863915675695,0.0008122189717645023,0.0015685766765669744
BBG005M7S9X2,4.1259094025101675e-05,7.605139434128166e-05,5.013548619517083e-05,6.872078886482945e-05,0.00010288887936727207,0.00023466796052951214,0.000182088312182994,0.00027643242467490083,0.0004716868411691761
BBG006M6RSF1,0.0002660731164544222,0.0002173825882484265,0.0002721802175050944,0.00042555411626879686,0.000745318887959196,0.000804420968255793,0.0007827964180604308,0.00046831253466828564,0.0007951169372119078
BBG005M4PSP9,0.00032555941459277467,0.00022133179287574812,0.00032427812510906666,0.00035013997727597576,0.000449051948526389,0.0004208953896391863,0.00047255862883506083,0.00014556568223648812,5.443953619661478e-05
BBG002SPCHM4,6.869998785316206e-05,4.291288983585941e-05,0.00017102947222607381,0.00015671153446299526,0.00014655620936542379,0.00048195724567028704,0.001404570140034305,0.0017583158912929323,0.0007310973953889177
BBG005M7SSK4,8.647501264395513e-05,9.872836914825123e-05,0.00020253217678061397,0.00024716205361071416,0.00013750160081337466,0.0003102493312007854,0.0003539690880886029,0.00019219262105237754,6.488994162681128e-05
BBG005M7SP75,0.00010118934030116811,0.00018983788869899614,0.00010687153954624525,0.0001607550201861597,0.00038957475415726757,0.00020748217894657472,0.00012631575454803554,0.0004995310466115859,0.0002763265962203556
BBG004Q3BKN4,0.0002052524189403595,0.0001887992083533016,0.00027825156845144935,0.0002688461249961922,0.0003111190123494249,0.0005326256696777456,0.0010400005086584664,0.0007827436290432267,0.000935322819979928
BBG005M7SSQ8,0.00028407373077384804,0.0001414014816327763,0.0002755266837496536,0.0003440011651812982,0.0007611253462405298,0.00027996914093296547,0.0006092740557842924,0.00038695674991111756,0.0012501634614633733
BBG008S63PS9,0.00011875320617167,0.00011032214734997253,0.00017631204201707325,5.6246221772071806e-05,8.121735433894792e-05,0.00041782215812202344,0.0005789494184350634,0.0008890273569518494,0.0007309978508801768
BBG005M7SJH8,0.0001626684102873218,0.0001023423905774393,0.00019178464084861337,0.0002467933403713347,0.00020275146268379233,0.00010201143372397967,0.0005076914102329886,5.498605153319217e-05,0.0002861756388507798
BBG005M7S9J8,9.369412934937083e-05,9.159259239530111e-05,9.05379998905112e-05,7.9664943610884e-05,0.0001582094938827247,0.0003211226486442109,0.0002663220434341068,0.00019346757772215894,0.0004788815256619956
BBG002SPCMS7,0.00014979082502626997,9.621024025072054e-05,0.00030068647708098457,0.0003884632658675531,0.00048618318391188594,0.0005657934377628013,0.0003715820713820035,0.0015378069702857728,0.0030408670158957075
BBG002T2MWK2,0.0002995743406224115,0.00023207807364662608,0.000213029090254637,0.0002512758908160394,0.0003473728110545494,0.00030348032324487175,0.001010844961690054,0.0005115251365877314,0.0006238336669983955
BBG005M4Q3J0,9.389686587990902e-05,2.6071444089323564e-05,7.150276043803868e-05,0.00013321545914167455,6.93343398531754e-05,0.00013475281084339644,0.00017315684522184991,0.00034816303981740124,0.0002728498275237289
BBG002T2MX57,0.00015904744933978004,0.00019956963792918422,0.0001887337709761777,8.565291714670258e-05,0.00022268584506188185,0.0004404564232923564,0.00038541498572210934,0.00038067328215440536,5.044814798627205e-05
BBG005M4PQW5,0.00015109087349047862,0.000130499296904359,0.0001382798287580484,6.294701689714753e-05,0.00015618656972052341,0.00012150706270265463,3.4519846232835974e-05,9.361183188922528e-05,0.00015751620005906593
BBG005M7SMZ1,7.853286132447919e-05,5.406701570178237e-05,2.5755973422137516e-05,9.778298012052869e-05,6.222760177606484e-05,3.516282513958113e-05,2.2309118536358808e-05,9.483890873092816e-05,3.8732250654357765e-05
BBG004Q3BPK6,0.00016480131421340514,8.945687455749032e-05,0.00025915468557011575,8.477397781168389e-05,0.00038103847146355385,0.0003894588360199038,0.00038298530027698375,0.000727060888948656,0.0006377090854503514
BBG005M7SSG9,9.873156207450727e-05,5.332073085007642e-05,6.234561582689698e-05,0.00010028829103973897,1.1881361040680637e-05,0.00021784216111984204,3.656954042937182e-06,0.00019272056124237293,0.00027989640697285545
BBG005M7SMY2,0.0001233168516388459,0.0001310864811880774,0.0001693147243297987,0.0002429663886636699,0.00019765717574238466,6.090072869441279e-05,0.0001183592558664669,0.0009265230342938221,0.0005123592544969409
BBG005M4PWP0,6.567110420906816e-05,0.0001431842709886865,0.0001338737226707272,8.08692319029309e-05,0.00012654960442087026,0.00018813081148081882,5.927832747766896e-05,0.0006645830608083985,0.001002783686217355
BBG002SBLNL3,0.00010143138930430903,0.00019923588829299577,0.00017124711444877397,0.00012920167944145393,6.819778222319657e-05,0.0007913221707800103,0.0010686137710700164,0.0008324670957915097,0.00034580374698034633
BBG005M7SGY5,6.931297006245001e-05,2.4694400228879444e-05,7.133012981323707e-05,2.2569023523062655e-05,0.00016680159074238698,5.825767066568304e-05,0.00022754746924493212,0.00012635959068599926,8.50057632562084e-05
BBG002SMZ6Y7,0.00028330188600232865,0.0003532380570052443,0.00014690244167992955,0.0004309425475878556,0.0009039285619674397,0.0015433251319364263,0.0006797333169393665,0.0009988370664105997,0.0006243210375196769
BBG004X3QTS6,0.00021635603347271916,0.0003883666662507459,0.0005549489472863356,0.00026925688879606875,0.0007520305882083503,0.0002472925416626783,0.0003837507647620423,0.0010247986114845268,0.0006519276973905259
BBG005M7SV45,0.00015036150868822436,0.000471999078528534,0.00013216182428682762,0.00029432163191338463,0.0005543701122728208,0.00017929675986108658,0.0008384257917332916,0.0003765962877209886,0.0017157613866210413
BBG005M7SNV3,7.472801095902165e-05,9.587784167006205e-05,0.00011703310801585173,2.523299680991413e-05,0.00010994166790420239,5.698782163326954e-05,5.206930184329383e-05,0.0006498452352136333,0.0001835217989030196
BBG005M7SHP3,0.00012869394924707993,0.00016966810495681965,0.00019488392270887038,6.203969478407118e-05,2.7938867802153595e-05,0.0004982620635216813,0.0003936021333726137,0.0006017386247810861,0.00020711062184488815
BBG005M7SDF3,0.0001627352660689817,0.00016283117379924957,0.00029214384676912424,3.8112404164852685e-05,6.491384539952658e-05,0.0005699886285202168,0.00016132435486409643,8.334169072709066e-05,3.945339765424645e-05
BBG002TPZQN7,0.0001308724816096194,0.0002098741543374557,0.00016354915221591346,0.00034127452091157714,0.0006531632292460326,0.0007261322204700797,0.0007357377594790343,0.00041593268781716367,0.0006258146810450802
BBG002SBWVH8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBG005M4PZ00,1.6637218838588106e-05,0.00011368743674907827,0.0001060169931244344,0.0004175069385082969,0.00016843370081202373,0.00014659661642855257,0.0002740718030595288,4.6944322831238985e-05,0.0003307165689245634
BBG004Q3BQ97,0.00018470930547062915,0.0003486091880043791,0.0003287894371534846,0.000330995282146155,0.000461013495462387,0.00024330954598483708,0.0004632793966917934,0.0009198862460149427,0.00045980071846070435
BBG002SBRR29,0.00019415276687141745,0.0003484175945216086,0.0005131018116610083,0.0003746058048471763,0.0006498768123872171,0.000814062486362857,0.0007730711440184227,0.00014035546572311496,0.0007186857379790163
BBG005M4PYN8,8.628775391352964e-05,9.899726860762976e-05,0.00010477611998594603,0.00022095729909750157,0.00013038109417658995,0.000370290817496631,5.958636420265867e-05,0.0008796160042022309,2.0780542508964356e-06
BBG005M4Q060,8.0683516069124e-05,7.829312643141871e-05,0.00012383294848578534,0.0001883859450144371,0.0001349423795830413,3.747229384586574e-05,0.0003718042883104155,0.0002416309203908151,3.5122403615333735e-05
BBG005M7SLT0,0.00014741713446170655,0.00017742322571795088,0.00018445173558585972,0.0002627280861942532,0.00025951415434925676,0.00039091582711521267,0.0015309930751487794,0.0007777800788859145,0.0005664059675635366
BBG007W6KY26,0.0002034363647815753,0.0002259822593491876,0.00033687079954715685,0.0003379632732187907,0.0003133919192442157,7.205359917835947e-05,0.0003968028778532109,0.00027470026204742836,0.0003646147789073867
BBG005M7SBL0,0.00015760703995181425,3.882963992404591e-05,4.7128225541152866e-05,9.291804374425309e-05,0.00012038597415506664,0.00010590697830173655,0.00016710996401094263,0.00010102060694643765,0.00016967336713763143
BBG002SBD256,0.0001301593463319203,0.00022129028992129763,0.00026232214971970376,0.0002614790007009502,0.0007265935272465322,0.00043820701589021506,0.0009950553191408898,0.0010550046614092232,0.0021865564815763848
BBG005M4PZT9,8.488372353121085e-05,0.00011623279503834696,0.00012792915902055845,3.000588384730456e-05,0.00010854592060883031,0.0001417142587020077,0.00015406739063561563,0.0001042887830908406,5.516813114280934e-05
BBG005M4PZG3,0.00014258700110286775,8.659292521191958e-05,0.00015799909265686612,9.655111526740999e-05,0.00015166840781515202,4.3729695520436215e-05,8.662523666449104e-05,0.0006383944736439395,0.0008229533855977866
BBG005M7STW9,0.00010519342505262964,8.443722696823921e-05,9.47782695140982e-05,0.00020095804308529761,0.0003398525307739141,9.845529103154103e-05,0.000490911893569527,0.000495332699214823,0.00035086160466148023
BBG005M7SG48,0.00013317544496435437,0.00019659984047909942,0.00012546031395878346,0.00017297015685324352,9.24296333142896e-05,9.273750562112036e-05,0.0003228577412175477,0.00037643253082481987,0.0005173563304546995
BBG005M7SRT7,4.689061202935443e-05,2.5649528275879853e-05,3.960999452424919e-05,3.175393349663712e-05,7.376093467483132e-05,4.32177636956413e-05,7.025819000354602e-05,6.612564207971853e-05,0.00032891352873178813
BBG005M7S9D4,7.298199503605594e-05,5.6399883382079997e-05,0.00014078556769531715,0.00018487992817529437,0.0002637374730109841,0.0005878111822878083,0.0003568006680192117,0.00012718849761867863,0.0008252967122188092
BBG005M4Q1D0,0.00019653104481278362,0.00013143403556533284,0.0003876015813865282,0.00020001438646446968,0.0002239586715174128,0.000612373855183393,0.0009937434074442262,0.0006795546565388644,0.0009853949125890752
BBG005M4PS88,4.9269470502491106e-05,0.0001040257632647955,0.0001617232728046682,7.279076191726536e-05,9.757478937112906e-05,0.0002217612932740277,0.0002731566528624738,0.00030083289687472516,5.438966398267509e-05
BBG005M7SPD8,0.00013362210469800224,0.00016543598094745024,0.00018790537455941675,0.0003749820504764504,9.080046416757571e-05,0.0006749654246350018,0.00046832724775137003,0.00019083635425590993,0.0004305363170428141
BBG005M7SHT9,7.46646474067488e-05,7.461439536400874e-05,5.129635338293834e-05,9.683238005870105e-05,0.0002102594754185567,0.00032269020619260497,0.0004270494034004129,0.0005006738751500939,0.00030781913851174366
BBG002SDCSY4,0.00015935294904838475,0.0004566275454045615,0.0003645994110211473,0.00041131342867631885,0.00020346201095168667,0.00046465730841608184,0.00034783874837004,0.0011471808908704456,0.0003495556518211557
BBG005M7SHD6,6.744184966359287e-05,3.917099992048796e-05,0.00010706685929315469,3.6725249769404816e-05,3.074663593581856e-05,1.21377077265197e-05,3.987886177383757e-05,0.00047322405071176883,0.0001535489767788451
BBG005M7SCM7,4.972631495256944e-05,9.58473184339369e-05,2.7564108356316445e-05,3.2792783905174186e-05,8.301512585790779e-05,0.00010837945483259844,0.0001497828917680428,8.907994185506665e-05,3.162449711570622e-05
BBG005M4PV72,6.602812813215835e-05,1.8287127935879643e-05,9.832983398538168e-05,9.888150327205983e-05,3.652734328362292e-05,5.1856290910087435e-05,9.553258128822325e-05,3.2903526910771e-05,3.9170484289438026e-05
BBG004Q3BY63,0.00011053772042057925,4.6957741124136465e-05,7.883552758935508e-05,2.4243188126113867e-05,6.997164421144356e-05,8.437370613339365e-05,0.00017309761776384977,0.000381729758680101,5.749053772373397e-05
BBG002SPCJ04,0.0002272503921870204,0.0003977197214406008,0.0005713066356605127,0.0005082666561894288,0.0004471645846734284,0.0010535180100095564,0.00026308704121525404,0.0009277240572273629,8.287216547654703e-05
BBG005M4WB50,8.147900984554143e-05,0.0002334030899203861,0.00020046179851002604,0.000161236440684179,0.0002760156820693015,0.00010745309525318773,0.0007370264513150613,3.790968231636321e-05,0.00024204345654489274
BBG005M4PVX3,8.949842025675193e-05,2.0628513332652284e-05,1.9922118887199815e-05,0.0001651327772380174,0.00026329482613097284,0.00016372384076408054,0.00035794052403911126,5.7916651129681286e-05,0.00010230389101408767
BBG005M7SHJ0,0.00017650893161723084,0.00017472393491943647,0.0003154637534917673,0.00023202392045681256,0.00038130720463910037,0.0004252586002922639,0.0002088766405743493,0.0006488352869792941,0.0005808423952600655
BBG002SPCHD4,9.262972692542171e-05,0.00033951962026302577,0.00012506442917139285,0.0001939432403719826,0.0002155057136236177,0.0007587246385786398,0.0004370539695044921,0.001801972591191049,0.0013852597685526846
BBG005M4Q4N3,0.0001144519588725133,0.0001059440605771846,0.00017825566815444206,8.996888002721172e-05,0.0002973643952270082,0.00015372045893222757,0.0002959212009291289,6.683895225544987e-05,0.00045505724372809254
BBG002SCBRQ8,4.174323462324933e-05,0.0001610301290001317,0.00013525838050543797,0.00022292327108965372,7.477596197518876e-05,4.865115512256305e-05,0.0005084613752186727,0.00035689639175897936,0.0003948876150306638
BBG005M7SD90,0.0001536655510748831,0.0003527840897160191,0.0004711525485386544,0.00038224815524680425,0.0006007640306326913,0.0007727175193747809,0.000989423275936808,0.0010197623824821486,0.0018193221226559012
BBG005M4PZL7,7.27155292775883e-05,0.0001512760779648069,0.00013567995955292257,8.726624198271269e-05,8.314284636295904e-05,0.00021409930369993945,0.00011049028327077749,0.00025129070813167086,0.00047299799530421585
BBG005M7SS51,6.562022725110151e-05,6.864046105931106e-05,9.739137920980021e-05,9.833047888785034e-05,0.00012658035928372535,4.341932759582494e-05,0.00013668185455840626,0.00016671079465916582,0.00027556819761784485
BBG005M4WBX9,0.00012571826687428767,7.322097792929952e-05,0.00013720996756939636,0.00010048079078788775,0.0003010028936146622,0.0005327051281893726,0.0002557058385979362,0.0004090495588575244,0.0005884457914594544
BBG005M7SKG6,5.4517211522359944e-05,4.696388996868038e-05,0.00011036950800762632,3.769186591918987e-05,5.813024971643957e-05,4.569477624548344e-05,4.1593083807165695e-05,2.3316216804256543e-05,0.00010293474238024781
BBG005M4W9J0,0.00010254211680145879,0.0003382377596827476,0.0001371598022667109,0.00029508104719128727,0.00036392073073662887,0.0005238786655204744,0.0013072122629236168,0.0007920714225210796,0.0006019026314436194
BBG005M4Q1W9,0.0001754946729045022,0.000154111899537392,0.00036048642845633495,0.0003075599485335829,0.000386546334033218,0.0005497115081598435,0.0009630163050613017,0.0004199963722758064,0.0008643422021097852
BBG005M4PV27,9.619548105522424e-05,0.00024205511589374097,0.00041215776953698873,0.0008115546117451725,0.0007127355935685145,0.0007414856500896599,0.0005829933985187491,0.0011877107971541671,0.0012467146336334106
BBG005M7SVK7,5.759091984575042e-05,1.641385618847934e-05,3.460730767250399e-05,1.1195068853545678e-05,4.9412853333377213e-05,2.8283470409534188e-05,5.797905906318448e-05,5.121982725444892e-05,9.138301554406324e-05
BBG002SXJHT3,7.242726029877146e-05,0.00016076615667162076,9.865843250504776e-05,0.00014342605038185425,0.00010514999330095995,1.3560568612721961e-05,1.3814055231326884e-05,5.252818082070092e-05,1.7421963843963387e-05
BBG005M7SC10,4.478421995909239e-05,4.85435488500137e-05,1.2797119467693564e-05,3.165177914607673e-05,3.452164212939668e-05,2.5023504394913353e-05,4.1196901700275614e-05,0.0002925265467841052,5.2062035184183384e-05
BBG005M4PTN9,1.545331707695958e-05,5.5596320944410196e-05,0.00021551641594460497,2.110084514652784e-05,0.00034379261354739913,0.00011689496206763729,0.0002261433905424931,0.0004573447399718268,4.153434320812911e-05
BBG005M7SBN8,0.00013586445049610426,5.6695983587592645e-05,4.147375028322885e-05,6.0490610828174e-05,6.761464946434699e-05,0.00012681759827268762,0.00019649619974536903,5.394176966985651e-05,0.0005734208353134818
BBG002SPCHN3,0.00010221817699881322,0.00016941739360157743,0.0001418450245735131,0.00033293502951515987,9.878119855318025e-05,0.0007975926531665107,0.0006089619696515889,0.0007969958345789804,0.0015286987004925992
BBG005M7SJQ8,6.173298328023711e-05,6.435322723996479e-05,4.235497586548557e-05,2.9814439467120544e-05,5.1434662537979444e-05,8.67645421601428e-05,3.761082030275887e-05,2.6661353948061572e-05,5.2569706376861745e-06
BBG005M7SSW1,0.00032113290141043513,0.00026709862992499916,0.00025690944127026505,0.00015285660548902086,0.0004801458762704002,0.00040545774816798776,0.0005747325054178636,0.0006579572806870742,0.00037638408659133616
BBG005M4Q2B0,7.090864712041764e-05,0.00014929189859099558,5.204805383147724e-05,8.799778902175634e-05,7.83987255671915e-05,0.00033898484559388584,7.859653710224399e-05,2.897907388562484e-05,0.000927005532288436
BBG005M7S9L5,6.085951832664349e-05,7.851243915915168e-05,8.075612531474268e-05,2.291281216523692e-05,3.702678680895237e-05,8.485178759468266e-05,0.0003655150862248722,0.00024321900980707448,0.0001315299949754997
BBG005M4PSM2,0.00013958985985993867,0.00021561497525905503,0.0001506222322173928,0.0005612604046613666,0.0006963225753423265,0.0008575695278008829,0.0003621595116372889,0.00032160553383073226,9.92486624429374e-05
BBG005M7SJ88,3.341451392054689e-05,9.64782148181362e-05,6.114394307602373e-05,3.5555822926366246e-05,5.041794209839989e-05,2.9961178330858703e-05,1.0002208487057496e-05,3.5087250414930665e-05,1.3602153050129578e-05
BBG006M6SKR4,0.00014912848293369412,0.0003559586128072103,0.0002957171782846244,0.00023900040998364042,0.000848863926703672,0.00016594911388833586,0.0003277909739136607,0.0007523608966134974,0.0007161144887908369
BBG005M4Q1C1,0.00014447874243314585,0.00014985483967530603,0.0002631476882607817,0.0001813183335190359,0.0002922173956472064,0.00010932964236604813,0.00026181657227970784,0.0002747514238399762,9.812161056723598e-05
BBG005M7STS4,3.155710376035807e-05,6.144030632065474e-05,4.570038154869017e-05,6.752700200649146e-05,5.419395825335773e-05,8.418228700128216e-05,5.005348848132401e-05,5.5988669498452086e-05,5.687861404102191e-05
BBG005M4PYK1,9.593081508078466e-05,2.211528039728625e-05,7.806332210631631e-05,2.7628770072436374e-05,1.9015773605652486e-05,0.00013717007678765682,8.119706683766701e-05,7.75397782930254e-05,0.00011761605338936668
BBG005M7SNS7,2.599097006639092e-05,6.059663831781094e-05,1.9167966526991784e-05,8.471752541141961e-06,0.00011592191868849907,0.0002058566379181089,0.0001110794792820268,8.701127971982553e-06,4.3962063796508075e-06
BBG005M7SH37,5.196057869597031e-05,4.9265418257888254e-05,0.00014153196091460727,2.921729648135436e-05,4.756978214658979e-05,0.0001216668356426713,0.0002369392810740013,2.4367425777303408e-05,8.66948185029116e-06
BBG002T5JLW0,0.00015577008921311927,0.0003305068216278397,0.00034380061319181705,0.0006986522939963894,0.0008147080137574482,0.0007933128529072919,0.0006600253376492584,0.0005525305023298183,0.0010879995253538493
BBG005M4PZZ2,7.32524145654412e-05,0.00029090975662979804,8.626714627872881e-05,0.0002722582452708165,0.0002230905302284579,0.0004476536173704689,0.0003559668726526897,0.0002500344060419328,0.0004952749861470246
BBG006M6R017,0.0002132529604781263,0.00012846465763364013,0.0002895969289589188,0.00042874818802234575,0.0007735443098919897,0.00040587030778619666,0.0003297539897258503,0.0007765954851831985,0.0008057899787120139
BBG008S63Q98,0.00021918371688950812,0.00020339026950293206,0.0005244471707557384,0.00017177332457497953,0.00015636226534947542,0.0004195140608067996,0.0012988913134023999,0.00012969021891750894,0.00040007318124541015
BBG005M4PY58,0.00010902847669157199,0.00011266720800909814,3.787925051855251e-05,4.876951322265309e-05,0.0001253581413351532,8.345352658453844e-05,0.0001375572680748517,0.00012087835207590377,3.7894931638260285e-05
BBG005M4Q122,9.534725827589631e-05,0.00015374876756012355,3.881317325506872e-05,0.00016769343339396629,0.00032007217519077304,3.323276628219753e-05,9.537401265049605e-05,1.5783065738532216e-06,0.00010100431224032323
BBG005M4PVY2,6.462835275581708e-05,0.0002650754627843871,0.00023104945987058735,0.00014967098439595355,0.00014826832659071154,0.00010736707171778073,0.00010822890378809549,2.3069913291565372e-05,2.0666749706890862e-05
BBG004Q3BWV9,0.00017211224931226312,8.369869882790351e-05,0.0002594108852724739,0.00019252613027496767,0.0003155753865340637,0.0002725660120345855,0.00040501599622634984,0.00038497891785775883,0.00031891722083525546
BBG002T2MX39,9.452022579751314e-05,0.0001728824511708552,0.00021643675890072774,0.00037453229826552763,0.0003349752244701495,0.0004153290290028053,0.0002613974277248167,0.00047487960223634276,0.0009233153280749293
BBG005M4Q435,0.00022618390097333964,0.0002166349331889701,0.0008212690099824138,0.00027320440751922326,0.0002709913629972097,0.00035735615156418045,0.00045523991188286926,0.00038997913199324103,0.0006027768673064079
BBG002SBQKM3,0.014429133565933294,0.015178890796508563,0.015280903226792542,0.01624592364332309,0.013242593167051685,0.011874533409567806,0.0119805382670426,0.009685550289909861,0.009231383380225791
BBG005M4Q2G5,5.852355494389614e-05,7.827919216530961e-05,0.0001152446734470463,0.00021040596772028367,4.384338733550139e-05,0.0002265198377686697,1.6501610165168733e-05,0.00030629917889199,0.00031099041865859925
BBG005M7ST68,9.353984580349686e-05,3.8577449187886384e-05,4.9783552553954077e-05,0.00011168805788923536,4.498563841757542e-05,2.410412294983402e-05,7.504591915345663e-05,0.00011157473146021413,1.9135235965511825e-05
BBG002SRQXP7,8.320557210437355e-05,0.00021327498103795235,0.0001911587942484917,0.0003307526835545752,0.0005044711824474063,0.0002421481699024209,0.0011142654738225124,0.0002946782179496136,0.0008849608751538368
BBG005M4PVQ1,8.949869821911309e-05,4.171941662130854e-05,3.988120775853723e-05,1.7390810539239084e-05,0.0001277895952474816,4.547367227952692e-05,4.693966632637818e-05,5.290974532895895e-05,3.6863275542305636e-05
BBG005M7SNX1,6.70234577069343e-05,5.1510551290064075e-05,4.2637640652220807e-05,5.003816995269269e-05,2.8800186207201133e-05,4.660494328509488e-05,0.00015185702054296,0.00012849848289062752,0.00016276045297796383
BBG005M4Q2Z4,0.00010749940837103037,0.00016065187771661103,0.00012307452170385704,7.07628170236397e-05,0.0002828481673387895,0.0001860445805057222,8.085047445646197e-05,4.096035191742019e-05,3.334772788642253e-05
