Dates,Abs_return1,Signals1,Abs_return3,Signals3,Abs_return5,Signals5,Abs_return7,Signals7,Abs_return10,Signals10,Abs_return15,Signals15,Abs_return20,Signals20,Abs_return25,Signals25,Abs_return30,Signals30
2011-11-01,-0.004300497244993817,0,0.012020215817511337,1,0.0470604861503674,1,0.05676793610041364,1,0.11447051744885672,1,0.1569331667707683,1,0.29121645172533994,1,0.13391490664217942,1,0.1241086329843728,1
2011-11-02,0.023215008773113777,1,0.013909321920556383,1,0.07991452991452985,1,0.036363636363636376,1,0.151602612790521,1,0.13607073280383641,1,0.27626262626262643,1,0.18936303733919035,1,0.20697341187708962,1
2011-11-03,-0.015829046299960514,0,0.0026878107781211913,1,0.019123070618767946,1,0.05440927077444879,1,0.10451517394522569,1,0.1273798730734359,1,0.218719372754002,1,0.19932486738466482,1,0.22512315270935956,1
2011-11-04,-0.0076397265782065515,0,-0.0006748549061951215,0,-0.009763274040390346,0,0.05470085470085473,1,0.05605477107402668,1,0.09155241043785955,1,0.20664928292046958,1,0.27129120879120894,1,0.17244655581947765,1
2011-11-07,-0.010804970286331872,0,-0.03390054082574867,0,-0.015723693052009158,0,0.00040978008468783855,1,0.0012303485987694707,1,0.11544319220225407,1,0.14383882555052319,1,0.30250755824293085,1,0.13868159203980102,1
2011-11-08,0.002730748225013624,1,-0.01568154402895061,0,-0.008773113780537245,0,-0.017787882840711533,0,0.0378745053702656,1,0.10469314079422376,1,0.14678326046221102,1,0.2798884628790519,1,0.12396694214876014,1
2011-11-09,-0.05678104575163401,0,-0.06442463533225296,0,-0.08626830233478444,0,-0.06907673699771533,0,-0.013247863247863312,0,0.05225581042078087,1,0.038063839352614925,1,0.16616161616161618,1,0.08675870724819568,1
2011-11-10,-0.010105384726432853,0,-0.0637629710540688,0,-0.08095429567082169,0,-0.07450398164394667,0,-0.0633793197650594,0,0.015099925980754936,1,0.03611362949531549,1,0.12005880431231608,1,0.10223436746503767,1
2011-11-11,0.03252151086480981,1,-0.03594771241830064,0,-0.0437601296596436,0,-0.06608626830233488,0,-0.05309616156212382,0,0.009841677364142098,1,0.0437859354268022,1,0.15384615384615374,1,0.21565934065934056,1
2011-11-14,-0.007203389830508389,0,0.014724989172802294,1,-0.040278536318951286,0,-0.05790108564535579,0,-0.05536890202929701,0,-0.0390977443609023,0,0.07051477307340859,1,0.09776667187255983,1,0.25004446025253446,1
2011-11-15,-0.006686584151373021,0,0.018229546448884415,1,-0.04929193899782136,0,-0.05699621826039991,0,-0.057632608989067524,0,-0.013284341435839675,0,0.050240673886883025,1,0.09025608994378498,1,0.21680027884280229,1
2011-11-16,-0.01733027785734742,0,-0.030932203389830493,0,-0.009527934170636576,0,-0.06321682140906604,0,-0.09497427779976264,0,-0.02264957264957268,0,0.042229986328421676,1,0.028173235426344867,1,0.1550505050505051,1
2011-11-17,-0.027984258854394484,0,-0.0512163892445584,0,-0.02741723785912198,0,-0.09191176470588236,0,-0.10615199034981904,0,-0.08905887173883342,0,-0.012731310140636554,0,0.007706255666364292,1,0.0893498856582815,1
2011-11-18,-0.013345329134802797,0,-0.05757662560870802,0,-0.07062146892655363,0,-0.05009383571531689,0,-0.11129119394921672,0,-0.11996790156479875,0,-0.0614748252745686,0,-0.029927760577915352,0,0.07235984354628422,1
2011-11-21,-0.033586626139817555,0,-0.07316717679638529,0,-0.09531939109403897,0,-0.07262651305235512,0,-0.13175860185690869,0,-0.14541056309635791,0,-0.13069036226930963,0,-0.03152604325312203,0,-0.006871778853662303,0
2011-11-22,0.02752005032237781,1,-0.020242914979757054,0,-0.06416499570323675,0,-0.07711864406779656,0,-0.11029411764705876,0,-0.11809960858415436,0,-0.07659694742792544,0,-0.017148014440433235,0,0.020299812617114332,1
2011-11-23,-0.006121824303642609,0,-0.013069908814589692,0,-0.05349074478938931,0,-0.07611324512732975,0,-0.0625090226649343,0,-0.1433847777338083,0,-0.07492877492877503,0,-0.013519671882120665,0,-0.026824516709126445,0
2011-11-25,-0.0053895903911301835,0,0.015725743041358653,1,-0.031488978857399874,0,-0.07490690346605544,0,-0.058042875893247636,0,-0.13429835142742252,0,-0.11774347766698523,0,-0.043819393042190846,0,-0.02402538531278342,0
2011-11-28,0.049078804768539985,1,0.03703703703703698,1,0.029787234042553346,1,-0.012388864596997395,0,-0.04293785310734455,0,-0.08481901674770398,0,-0.09375417948375009,0,-0.03351875624019385,0,-0.0010319917440659854,0
2011-11-29,-0.009149940968122827,0,0.033877425315675946,1,0.05582638779682325,1,0.006747638326585648,1,-0.04481434058898859,0,-0.08328782086291642,0,-0.09770192178470627,0,-0.0821599453178401,0,0.022540359427352996,1
2011-11-30,0.011170688114387817,1,0.05109150023223408,1,0.0390266299357207,1,0.031762917933130685,1,-0.027642509309653285,0,-0.07557189542483655,0,-0.08368200836820083,0,-0.04055963821368014,0,0.021209386281588305,1
2011-12-01,-0.003977021652673329,0,-0.0020661157024793875,0,0.04126886356636916,1,0.06337474445667568,1,-0.014429383471797008,0,-0.023819835426591496,0,-0.10803324099722988,0,-0.03675213675213673,0,0.02719125018988322,1
2011-12-02,0.07630878438331856,1,0.08400357462019659,1,0.12679981421272646,1,0.1138659320477502,1,0.09131803868645982,1,0.061397112439842694,1,-0.0245275432247688,0,-0.005873514547192871,0,0.07742413027387118,1
2011-12-05,0.028167078867820772,1,0.10222418618353224,1,0.10433884297520657,1,0.1522944256236527,1,0.1372340425531915,1,0.056920903954802204,1,0.010669908157752372,1,0.0008024608800321076,1,0.0673227784909427,1
2011-12-06,0.00013363624214890457,1,0.10677314404022487,1,0.1146857313077152,1,0.15869329617587868,1,0.17691460921528535,1,0.0647318252952056,1,0.021845985800109435,1,0.005778793172960706,1,0.023103212576896848,1
2011-12-07,-0.028594334580438252,0,-0.0010992030777685624,0,0.0708499042568862,1,0.07290436835891367,1,0.11264156718702178,1,0.0412489258092239,1,-0.010076252723311474,0,-0.018760966392225686,0,0.02741661955907282,1
2011-12-08,-0.029298486932599843,0,-0.056929039155419026,0,0.04362614611061799,1,0.051087280309800365,1,0.08669541114875257,1,0.028567264247194135,1,0.018767143063375125,1,-0.06912016884316063,0,0.005270655270655178,1
2011-12-09,0.019696754995040422,1,-0.03848209513629086,0,-0.011266831547128486,0,0.05994991898659596,1,0.11410435051865608,1,0.07902234218023696,1,0.04943852996937448,1,-0.035518027074118774,0,-0.01707417019532853,0
2011-12-12,-0.010561423012784732,0,-0.02063273727647863,0,-0.048509955900040036,0,0.05294291629695347,1,0.050767414403777966,1,0.0820668693009119,1,0.005649717514124353,1,-0.03835764451647761,0,-0.047746422361909735,0
2011-12-13,-0.039747191011235916,0,-0.03117472013603495,0,-0.08645109567076426,0,-0.06059356966199503,0,0.018319928507596117,1,0.07516905173769461,1,-0.02731540759709772,0,-0.06649371927908232,0,-0.0811718854992608,0
2011-12-14,-0.008190726927014835,0,-0.05767092829349629,0,-0.06726272352132046,0,-0.09381264198850725,0,-0.0011783767859773198,0,0.03780226507499229,1,-0.0287883128043539,0,-0.0766612200435729,0,-0.0847617762181131,0
2011-12-15,0.015042029199233031,1,-0.03328651685393269,0,-0.024656369562136793,0,-0.080304649919829,0,0.01789411416740605,1,0.05990144748999082,1,0.00320652966039936,1,-0.006351956113757717,0,-0.09207228597810324,0
2011-12-16,-0.0036321371494987265,0,0.0030715225976305494,1,-0.046970539188437965,0,-0.0566712517193948,0,-0.057708161582852524,0,0.06177426846261014,1,0.028340080971659853,1,0.00014583637159115703,1,-0.08082026537997589,0
2011-12-19,-0.009915427238261776,0,0.0013272378705206922,1,-0.04634831460674149,0,-0.037834773983278835,0,-0.09260991580916733,0,0.0020661157024792765,1,0.03191489361702149,1,-0.04096045197740106,0,-0.08292814694759587,0
2011-12-20,0.010603829160530154,1,-0.0030509952055788325,0,0.0036565745209886646,1,-0.046414674819343915,0,-0.08311063602351687,0,0.02204349121239213,1,0.07910048749803433,1,-0.02375871389955897,0,-0.06308028399781529,0
2011-12-21,-0.002768872048965254,0,-0.0021872265966752513,0,0.009143194219141781,1,-0.03890449438202237,0,-0.05873452544704261,0,0.00795404330534688,1,0.04729109274563825,1,-0.01990833572042372,0,-0.06821895424836588,0
2011-12-22,0.0023381557796287034,1,0.010162002945508064,1,-0.0034868516635186975,0,0.003217785578470078,1,-0.02805724812243149,0,0.014344868382135445,1,0.056205728364644436,1,-0.00029150269639988124,0,-0.009816659448534604,0
2011-12-23,0.024201778684939335,1,0.02375400757796564,1,0.024351122776319567,1,0.035982893378557756,1,-0.023763201778765897,0,-0.03476229733443259,0,0.08762966403468031,1,0.05338131653921141,1,0.024500510427300615,1
2011-12-27,0.01338078291814937,1,0.04033318719859702,1,0.04845360824742251,1,0.03428737469126841,1,-0.00014044943820235023,0,-0.04864359214218894,0,0.050619834710743605,1,0.08191489361702131,1,0.005508474576271238,1
2011-12-28,-0.01938474504846177,0,0.01778684939495556,1,0.017341882832993205,1,0.01793525809273855,1,0.021061869240895037,1,-0.06721004810261888,0,0.039767649687220796,1,0.09781412171725101,1,-0.006828851899274513,0
2011-12-29,0.011029938404240047,1,0.004697508896797098,1,0.031418968288762006,1,0.03946980854197335,1,0.04084943223713311,1,-0.02916093535075659,0,0.03962291942848717,1,0.08019589837771646,1,0.010885133199656227,1
2011-12-30,-0.0012751487673562378,0,-0.009832841691248762,0,0.027700831024930705,1,0.027251530166132243,1,0.024117390672671712,1,-0.0011336261867649355,0,0.04244306418219446,1,0.08546350477363718,1,0.027401253461594388,1
2012-01-03,0.010356078876436525,1,0.020197679415556502,1,0.013807829181494702,1,0.040771591407277485,1,0.03849518810148722,1,-0.010283490828237873,0,-0.021434460016488077,0,0.10264746864839758,1,0.06792622582096275,1
2012-01-04,0.03706823925863523,1,0.04647208841031447,1,0.03750526759376327,1,0.07683335763230792,1,0.08777614138438872,1,0.03735955056179763,1,-0.012962715488440413,0,0.09002361275088533,1,0.12249240121580551,1
2012-01-05,-0.01597617113457883,0,0.031068236629309354,1,0.041111588597622095,1,0.034590747330961014,1,0.05916642378315373,1,0.0630393447418458,1,-0.028861571352218007,0,0.0825141495382784,1,0.14294700424595064,1
2012-01-06,0.013483764446890367,1,0.03426003931479915,1,0.043638424482856264,1,0.03469588425340642,1,0.07642846704661688,1,0.086270461583837,1,0.013204951856946368,1,0.08499042568861381,1,0.1273339455157636,1
2012-01-09,0.0019006244909041126,1,-0.0008123476848090894,0,0.04695701517945805,1,0.05715513536742578,1,0.07595859454731002,1,0.07220688653203533,1,0.045770157290633495,1,0.09139307897071869,1,0.1364336310440406,1
2012-01-10,0.0027100271002711285,1,0.018161805173362522,1,0.03903397921932039,1,0.04845565315953526,1,0.053380782918149405,1,0.07903178769320496,1,0.028349082823791116,1,0.0167628469359713,1,0.1456881870258553,1
2012-01-11,-0.0013513513513512265,0,0.0032582134129786056,1,0.0005415651232061336,1,0.048375656121435906,1,0.03806714426183455,1,0.08836524300441817,1,0.037921348314606806,1,-0.012428170519844906,0,0.09061393152302233,1
2012-01-12,0.030717185385656265,1,0.032113821138211485,1,0.048018712162905874,1,0.069502948609941,1,0.09110442629995696,1,0.11002623141941115,1,0.11408512505484847,1,0.0177712453233565,1,0.13449508489722972,1
2012-01-13,-0.010108966784823314,0,0.018918918918918948,1,0.02362204724409467,1,0.0208502572434337,1,0.06829130065174271,1,0.1018559111500803,1,0.1119303937472349,1,0.037138927097661645,1,0.1106201207836206,1
2012-01-17,-0.005437665782493495,0,0.01474966170500669,1,0.016124661246612382,1,0.03178315905338458,1,0.06383884238899129,1,0.09330806239976663,1,0.08949585936364945,1,0.06263284681876158,1,0.10899142265601869,1
2012-01-18,0.013601813575143451,1,-0.002100564526716475,0,0.027162162162162273,1,0.031903339668748476,1,0.06725638865487227,1,0.08199288256227755,1,0.10834062408865575,1,0.05628126737076178,1,0.0443803242649079,1
2012-01-19,0.01236679384291528,1,0.020557029177718844,1,0.0412719891745601,1,0.04268292682926833,1,0.04183590576766871,1,0.08091024020227566,1,0.13328424153166418,1,0.08075842696629221,1,0.028330883335560664,1
2012-01-20,-0.004028589993502307,0,0.022002933724496687,1,0.006170408297229812,1,0.035675675675675755,1,0.05448541552008801,1,0.09783698610514246,1,0.11687554648790432,1,0.12095948515430743,1,0.024051309460181747,1
2012-01-23,-0.0046972860125260585,0,0.0035521641889224576,1,0.011671087533156488,1,0.03220568335588636,1,0.035568829758349185,1,0.08075942193255892,1,0.11471576793803884,1,0.12490783070343614,1,0.049243466299862426,1
2012-01-24,0.02176192973256419,1,0.012865497076023358,1,0.03933857847713029,1,0.02323749507680173,1,0.056097560975609806,1,0.10568875017733026,1,0.13631724741215923,1,0.13235507772773492,1,0.1044353124557178,1
2012-01-25,-0.004362329997434022,0,0.012526096033402823,1,0.020918300223654596,1,0.029177718832890998,1,0.048648648648648596,1,0.08958157820836843,1,0.10462633451957282,1,0.131525226013415,1,0.07837687604224564,1
2012-01-26,-0.008505154639175228,0,0.008652333508127885,1,-0.0001299545159194615,0,0.02600346712895063,1,0.04113667117726649,1,0.04170051448686696,1,0.08076977103525773,1,0.13313696612665682,1,0.08061797752808975,1
2012-01-27,-0.0031193137509747393,0,-0.015909674108288363,0,0.0007828810020877874,1,0.00907775292724633,1,0.006958119994748602,1,0.055310952118877266,1,0.09869646182495351,1,0.11774992713494603,1,0.1218370630393446,1
2012-01-30,-0.0010430247718382635,0,-0.012628865979381287,0,0.004457262716308419,1,-0.004288499025341119,0,0.01618037135278505,1,0.040184632093402284,1,0.08557665060923791,1,0.11968434896975011,1,0.1299218404365139,1
2012-01-31,0.007439310884886252,1,0.0032492851572654136,1,-0.009622786759045376,0,0.007176409185803756,1,0.029337244965995435,1,0.04593495934959346,1,0.09504894311249834,1,0.1253827088496864,1,0.12145866627923874,1
2012-02-01,-0.009327633113097589,0,-0.0029986962190352573,0,-0.014561855670103041,0,0.002490823282642829,1,0.0060518352848308865,1,0.033378378378378315,1,0.07371524852569511,1,0.08854092526690382,1,0.1150481189851269,1
2012-02-02,-0.002746174970576609,0,-0.004698512137823019,0,-0.008838055627761743,0,-0.02155504234026162,0,-0.008966861598440512,0,0.03193504736129915,1,0.03249390739236402,1,0.07121786767804483,1,0.12312223858615612,1
2012-02-03,0.024259113558877443,1,0.011918642311180117,1,0.018383311603650476,1,0.006572164948453585,1,0.019180584551148128,1,0.02546934488643826,1,0.07471106219042367,1,0.11889414124051001,1,0.13829787234042534,1
2012-02-06,0.0025604916143899814,1,0.02406172355171976,1,0.022056904202558014,1,0.017806082661814493,1,0.026612480335605593,1,0.038594164456233315,1,0.0631278848764596,1,0.1095211107962597,1,0.14438111939207943,1
2012-02-07,0.01034350657642702,1,0.03750327825858912,1,0.025003238761497792,1,0.031551499348109635,1,0.015139851167564888,1,0.0550740098679825,1,0.07208672086720869,1,0.1224287132926658,1,0.15352092141711626,1
2012-02-08,0.024393326592517584,1,0.037639226731532416,1,0.059892768405910735,1,0.057817802140433194,1,0.044458762886598,1,0.06630706485988669,1,0.09527027027027013,1,0.13802302723953952,1,0.15373665480427046,1
2012-02-09,0.002714373843306639,1,0.03779849316817763,1,0.06569630212431155,1,0.05285658764088619,1,0.05627761892383676,1,0.056140350877192935,1,0.09972936400541266,1,0.10032493907392359,1,0.1415929203539823,1
2012-02-10,0.000369139904023541,1,0.027553083923154587,1,0.04083984124951989,1,0.06316202432326401,1,0.059973924380704036,1,0.06080375782880987,1,0.06734935013784948,1,0.11860209135938349,1,0.1645896003437901,1
2012-02-13,0.009102091020910308,1,0.012214682294879875,1,0.0476312092963862,1,0.07579333857854698,1,0.07073871051944658,1,0.07551127425275306,1,0.08806366047745362,1,0.11376595166983461,1,0.16236894304335525,1
2012-02-14,0.00402242808386144,1,0.013535129814199687,1,0.04107684529828104,1,0.05453847138650625,1,0.06710713823034076,1,0.05683859379009504,1,0.09841312174956673,1,0.11612466124661247,1,0.16853454390693723,1
2012-02-15,-0.008134029379628482,0,0.00492004920049216,1,0.008019740900678585,1,0.04328949048652797,1,0.06839283379102912,1,0.05283505154639179,1,0.07485857124062623,1,0.10405405405405399,1,0.14714967705700643,1
2012-02-16,0.005140758873928952,1,0.0009751340809360798,1,0.010458963947336253,1,0.037917087967644036,1,0.07684238132703913,1,0.0673251884585393,1,0.0671864847303445,1,0.11123139377537217,1,0.1118331979420526,1
2012-02-17,0.0013395031660983214,1,-0.0016996479300716016,0,0.01143911439114409,1,0.01455891425046274,1,0.05274612725643335,1,0.07209908735332471,1,0.07293841336116924,1,0.0795588814493895,1,0.1313979086406163,1
2012-02-21,0.00036483035388545915,1,0.006854345165238751,1,0.0026816187225744414,1,0.01218161683277974,1,0.05044055676158865,1,0.07361002349256074,1,0.0783953854221291,1,0.09098143236074274,1,0.11675264729839818,1
2012-02-22,-0.0004862630683200031,0,0.001217730150998575,1,-0.0018210513536482953,0,0.01131611316113168,1,0.03918099089989879,1,0.06516388133177875,1,0.05491403643828585,1,0.09641285504733976,1,0.11409214092140929,1
2012-02-23,-0.0007297494526878889,0,-0.000851270825732775,0,0.005630354957160355,1,0.0014627011214041197,1,0.013695249845774304,1,0.074408264678959,1,0.05876288659793816,1,0.08091040652545711,1,0.11027027027027025,1
2012-02-24,0.0031645569620253333,1,0.0019450522732797904,1,0.003653190452995503,1,0.0006070171178826911,1,0.014150362987572329,1,0.08077629163388411,1,0.07122433064725775,1,0.07108512020792723,1,0.1152909336941812,1
2012-02-27,0.006430478039310961,1,0.008878618341036315,1,0.008755928493250575,1,0.015299877600979173,1,0.02029520295202958,1,0.06196389706823724,1,0.08148631029986952,1,0.08233298538622136,1,0.08901142181961408,1
2012-02-28,0.004701627486437543,1,0.014362220058422581,1,0.013129102844638973,1,0.01485630784218217,1,0.015845928815211963,1,0.06423189886349134,1,0.08770555990602968,1,0.09255374934452032,1,0.10530503978779837,1
2012-02-29,0.020038396928245827,1,0.03142441155059461,1,0.033933349549987835,1,0.0338076127933844,1,0.03205050382420782,1,0.07444388270980795,1,0.10130845964503177,1,0.09071080318193503,1,0.1336178157087613,1
2012-03-01,0.006352193859545885,1,0.03134418324291732,1,0.04126095423563769,1,0.03999513736931659,1,0.047123623011015914,1,0.0555212831585441,1,0.11873937491826858,1,0.1024484536082475,1,0.12550980134192868,1
2012-03-02,-0.009701928696668638,0,0.016558675305975434,1,0.02790584809512242,1,0.030406227195329594,1,0.03166098392596184,1,0.04245108896271699,1,0.11093627065302902,1,0.10111775409409929,1,0.1009746588693956,1
2012-03-05,0.005429650613786752,1,0.0019997647335607827,1,0.026883664858348366,1,0.0367575462512173,1,0.03587498479873519,1,0.04772447724477247,1,0.09051337856868535,1,0.11056062581486326,1,0.11143006263048028,1
2012-03-06,-0.025475463723878877,0,-0.029690239625949633,0,-0.003959683225341903,0,0.007158456685270709,1,0.009117432530999281,1,0.011823500731350522,1,0.06001787766568767,1,0.08339859044635856,1,0.08822758259045616,1
2012-03-07,0.005902903264666914,1,-0.014400377714825274,0,-0.01776261616280439,0,0.006630500301386233,1,0.015567988324008741,1,0.013718586864149618,1,0.055358948432760346,1,0.08174634019950777,1,0.07133692584038998,1
2012-03-08,0.014251497005987934,1,-0.005752524066682474,0,-0.010052600818234891,0,0.016198704103671746,1,0.030793573515092598,1,0.0365973072215422,1,0.04491054904380021,1,0.10749313456257359,1,0.09136597938144342,1
2012-03-09,0.026449403707639707,1,0.047223226117335315,1,0.026085930122757395,1,0.022585578167274356,1,0.054719728221305663,1,0.05857282026302979,1,0.0696443952257908,1,0.13991607658012062,1,0.12984143488432554,1
2012-03-12,0.004026227999539778,1,0.04526946107784435,1,0.024653674571495587,1,0.020222092343658682,1,0.05220012055455081,1,0.06141310957071622,1,0.07355473554735559,1,0.11739854051977971,1,0.13794002607561917,1
2012-03-13,0.019706691109074193,1,0.050891486598181546,1,0.07215998072521379,1,0.05051935788479689,1,0.06791456683465324,1,0.08193532701191342,1,0.08483666504144316,1,0.1365087472864257,1,0.1615766118506916,1
2012-03-14,-0.000674157303370837,0,0.02312205222592878,1,0.06514970059880243,1,0.04414181732801126,1,0.04622985531113977,1,0.081731938701046,1,0.07976204928978992,1,0.12411526794742156,1,0.15222179038735595,1
2012-03-15,-0.0023611423431526557,0,0.01661319890009172,1,0.047703388829850146,1,0.06890736055896873,1,0.03717124488603174,1,0.07996592015579362,1,0.086046511627907,1,0.09475632325724881,1,0.16032431018700155,1
2012-03-16,0.006085878507832598,1,0.0030337078651685445,1,0.02691821005406636,1,0.06910179640718561,1,0.05370632672332376,1,0.08311089541373451,1,0.08706770579639533,1,0.09843730773963322,1,0.1706005769735115,1
2012-03-19,-0.0030245323176878447,0,0.0006746120980436476,1,0.019706691109074193,1,0.050891486598181546,1,0.04484620803005401,1,0.07293550331525012,1,0.08233004986014825,1,0.09471094710947114,1,0.1394187684035335,1
2012-03-20,0.0037078651685393815,1,0.006762087230925307,1,0.0037078651685393815,1,0.027608420568273173,1,0.07613540537284647,1,0.07187425005999515,1,0.08594699732555311,1,0.0888590931253046,1,0.14072276848422938,1
2012-03-21,0.002238889510802755,1,0.0029125126022180314,1,0.006633685630762276,1,0.02577910174152165,1,0.07221556886227543,1,0.05317021526879184,1,0.08890780831914369,1,0.08692485128080607,1,0.13157229524772496,1
2012-03-22,0.0049145537808554796,1,0.010898876404494384,1,0.01397498027724553,1,0.010898876404494384,1,0.06234502302515055,1,0.05166569257744014,1,0.09505842259006814,1,0.10122399020807826,1,0.11005552128315865,1
2012-03-23,-0.004668222740913608,0,0.0024627784618829196,1,0.00313655203315788,1,0.006858556330110233,1,0.030139192453698227,1,0.05701133144475912,1,0.08650812909487993,1,0.09047735021919134,1,0.10188261351052041,1
2012-03-26,0.014293690675600157,1,0.014520272534346068,1,0.020561797752808975,1,0.02366730530823835,1,0.040673693858845006,1,0.06633012444235731,1,0.09499698613622654,1,0.10458470144716037,1,0.1172201722017221,1
2012-03-27,-0.011229769899812836,0,-0.0017783705679670359,0,0.00537333482592639,1,0.0060490646353759114,1,0.009101123595505634,1,0.08191784122394896,1,0.07763378929685616,1,0.0917821541453927,1,0.09470989761092152,1
2012-03-28,-0.013027502505288946,0,-0.01016192071468447,0,-0.009940801965821477,0,-0.004044943820224689,0,-0.003373060490218127,0,0.06155688622754485,1,0.04270085872250329,1,0.07808319143760634,1,0.07611994658249355,1
2012-03-29,0.00958935018050533,1,-0.01475283496642077,0,-0.00533511170390133,0,0.001791111608641982,1,0.008565310492505196,1,0.05667729365922769,1,0.04605493863237875,1,0.08921616358325224,1,0.09534883720930232,1
2012-03-30,-0.0017879092636048366,0,-0.0053446164124262285,0,-0.0024567280848687423,0,-0.002233888082207147,0,0.0006721182928195457,1,0.027608420568273173,1,0.054414542020774226,1,0.08383887405969426,1,0.08779834388699448,1
2012-04-02,0.02317250643680735,1,0.031137184115523464,1,0.0062754596498955095,1,0.015894186951205924,1,0.026966292134831482,1,0.04720439963336398,1,0.07302183611176338,1,0.10186859553948158,1,0.11151647817098387,1
2012-04-03,0.0036105032822757455,1,0.02503072969046838,1,0.021378465649704914,1,0.024343941931881607,1,0.02686667412963173,1,0.030674157303370864,1,0.10504758462835806,1,0.10067194624430043,1,0.11512278142475085,1
2012-04-04,-0.0052327482830044625,0,0.02149333930370534,1,0.029444945848375426,1,0.00462402289992303,1,0.019211437506980955,1,0.025972565774679657,1,0.09281437125748493,1,0.07340312904364188,1,0.1098272926295305,1
2012-04-05,0.006904109589040974,1,0.005251641137855367,1,0.026706894625097677,1,0.02304865827858804,1,0.021229298655107254,1,0.03550095796235753,1,0.08489786279371825,1,0.07399181765049678,1,0.11830574488802337,1
2012-04-09,-0.01349586417065729,0,-0.01188269922598939,0,0.014664726295757324,1,0.022563176895306958,1,0.012171970965940915,1,0.015346701019379516,1,0.0426780167951224,1,0.06987724268177531,1,0.0997330744964815,1
2012-04-10,-0.038062665489849934,0,-0.04449315068493154,0,-0.04606126914660835,0,-0.025701195664320053,0,-0.04007486513266545,0,-0.020337078651685436,0,-0.0010311640696608615,0,0.02359708851843134,1,0.051115129596142284,1
2012-04-11,0.0099782085101503,1,-0.04157596865476698,0,-0.04000872124713839,0,-0.014216948393596773,0,-0.019485580670303926,0,-0.014216948393596773,0,-0.010561797752808966,0,0.06083604385013852,1,0.05663546916246709,1
2012-04-12,0.004996593231887392,1,-0.023609885260370667,0,-0.03013698630136985,0,-0.03172866520787754,0,-0.0015794223826715026,0,-0.011504523623366514,0,-0.004947155385653268,0,0.05988023952095811,1,0.04105399364780604,1
2012-04-13,0.0057627118644068,1,0.02087395343502707,1,-0.03123639529821498,0,-0.02965224027035862,0,-0.00536372779081451,0,-0.010670223407802548,0,0.003155640707765084,1,0.051009564293305054,1,0.040444184687317364,1
2012-04-16,-0.004606224019773175,0,0.006132182602770708,1,-0.022506619593998356,0,-0.02904109589041104,0,-0.008171946714429668,0,-0.010608598548297099,0,-0.007505320936484816,0,0.0192108593120901,1,0.045797922568460825,1
2012-04-17,0.014334085778781258,1,0.01548022598870058,1,0.030737469893336478,1,-0.02187636047017838,0,-0.01673960612691472,0,-0.0105691951998238,0,0.00977528089887647,1,0.029674610449129224,1,0.05505987320967365,1
2012-04-18,0.0016690775564702776,1,0.011347039658465174,1,0.0222575516693162,1,-0.006840247131509325,0,-0.018641665758203474,0,0.002338269680436378,1,0.0077241688122691166,1,0.011460674157303341,1,0.08444765690880596,1
2012-04-19,-0.014885580982003876,0,0.0009029345372462139,1,0.0020338983050847137,1,0.017089115724280513,1,-0.028164383561643747,0,0.0004512635379061436,1,-0.00949402434938007,0,-0.002923319091522325,0,0.062035928143712615,1
2012-04-20,-0.0018042399639153217,0,-0.015021698008234163,0,-0.005504999438265434,0,0.005223711106064011,1,-0.03656943839791027,0,-0.010839199910604558,0,-0.01611648327220183,0,-0.002366730530823924,0,0.04522375723225891,1
2012-04-23,-0.016267510167193855,0,-0.03265940902021769,0,-0.017155756207674955,0,-0.016045197740113037,0,-0.0392762577228597,0,-0.025187506996529718,0,-0.027582356225572258,0,-0.024532317687913086,0,0.0017255262855169207,1
2012-04-24,-0.003904455672944507,0,-0.021876409562471943,0,-0.03482808501168366,0,-0.025502752499719228,0,-0.005161142332836377,0,-0.050984682713347995,0,-0.04502917538258289,0,-0.02539325842696638,0,-0.00618698441796528,0
2012-04-25,0.0252478671893015,1,0.00463172164482617,1,-0.012108420351032989,0,0.0037246049661401326,1,0.009879627526686363,1,-0.030524364984192753,0,-0.009798463422781345,0,-0.004477779021605177,0,-0.0007865168539324952,0
2012-04-26,0.018104126841335777,1,0.03973357831878732,1,0.020974289580514283,1,0.007455213085568069,1,0.0230508474576272,1,-0.007780821917808156,0,0.0214350180505416,1,0.01128113481514581,1,0.017989655947830085,1
2012-04-27,-0.005301524188204176,0,0.03827530551072189,1,0.017397198373249045,1,0.00044434570095530646,1,0.01179642736771136,1,-0.01980844579886798,0,0.006369426751592355,1,0.0010003334444814715,1,0.01498929336188426,1
2012-04-30,-0.013990672884743538,0,-0.001461823906443338,0,0.019751952227836433,1,0.0013531799729362692,1,0.0022573363431150906,1,-0.0203000882612534,0,-0.0059330572036270235,0,-0.008375209380234505,0,-0.00526492662708633,0
2012-05-01,0.009234234234234417,1,-0.01016125469405793,0,0.03320267465990323,1,0.01242657026660643,1,-0.0027817959274507587,0,0.02787016859731639,1,-0.01947483588621446,0,-0.013321589783111265,0,0.006966292134831464,1
2012-05-02,0.030461950457487008,1,0.025427492782589267,1,0.03845721353873821,1,0.06051906293063847,1,0.02588313708064871,1,0.048716784010901515,1,0.0067589665322140835,1,0.028281928515755395,1,0.03380723161311994,1
2012-05-03,-0.01483486735246331,0,0.024549549549549576,1,0.004859730505853754,1,0.0488817154715242,1,0.025935949481280973,1,0.028022598870056648,1,-0.002958904109588989,0,0.026398916967508956,1,0.01619568859600129,1
